t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
7.33,1.431669637873513,-0.04748566188923592,1.431669637873513,-0.04748566188923592,1.54290695631689,-0.16783537493811723,0.0,0.0,SG-slack
7.34,1.431666253324115,-0.047481157279833514,1.431666253324115,-0.047481157279833514,1.542903571767492,-0.16783087032871483,0.0,0.0,SG-slack
7.35,1.4316620207893196,-0.047476697695439996,1.4316620207893196,-0.047476697695439996,1.5428993392326966,-0.1678264107443213,0.0,0.0,SG-slack
7.36,1.431656940729725,-0.047472284503678325,1.431656940729725,-0.047472284503678325,1.542894259173102,-0.16782199755255964,0.0,0.0,SG-slack
7.37,1.4316510159387072,-0.04746791904374234,1.4316510159387072,-0.04746791904374234,1.5428883343820843,-0.16781763209262365,0.0,0.0,SG-slack
7.38,1.431644251492519,-0.04746360262294083,1.431644251492519,-0.04746360262294083,1.542881569935896,-0.16781331567182214,0.0,0.0,SG-slack
7.39,1.4316366546957922,-0.047459336513168,1.4316366546957922,-0.047459336513168,1.5428739731391692,-0.1678090495620493,0.0,0.0,SG-slack
7.4,1.431628235022452,-0.047455121947677814,1.431628235022452,-0.047455121947677814,1.542865553465829,-0.16780483499655913,0.0,0.0,SG-slack
7.41,1.4316190040524372,-0.04745096011799829,1.4316190040524372,-0.04745096011799829,1.5428563224958143,-0.1678006731668796,0.0,0.0,SG-slack
7.42,1.431608975404346,-0.04744685217086991,1.431608975404346,-0.04744685217086991,1.542846293847723,-0.16779656521975123,0.0,0.0,SG-slack
7.43,1.4315981646644902,-0.04744279920559208,1.4315981646644902,-0.04744279920559208,1.5428354831078672,-0.1677925122544734,0.0,0.0,SG-slack
7.44,1.4315865893122484,-0.04743880227130651,1.4315865893122484,-0.04743880227130651,1.5428239077556254,-0.16778851532018782,0.0,0.0,SG-slack
7.45,1.4315742686421928,-0.04743486236457056,1.4315742686421928,-0.04743486236457056,1.5428115870855699,-0.16778457541345188,0.0,0.0,SG-slack
7.46,1.4315612236831228,-0.047430980427094066,1.4315612236831228,-0.047430980427094066,1.5427985421264998,-0.16778069347597538,0.0,0.0,SG-slack
7.47,1.431547477114385,-0.04742715734360034,1.431547477114385,-0.04742715734360034,1.542784795557762,-0.16777687039248165,0.0,0.0,SG-slack
7.48,1.431533053179609,-0.047423393939984015,1.431533053179609,-0.047423393939984015,1.5427703716229861,-0.16777310698886533,0.0,0.0,SG-slack
7.49,1.4315179775981797,-0.047419690981501283,1.4315179775981797,-0.047419690981501283,1.5427552960415567,-0.1677694040303826,0.0,0.0,SG-slack
7.5,1.431502277474675,-0.04741604917123879,1.431502277474675,-0.04741604917123879,1.542739595918052,-0.1677657622201201,0.0,0.0,SG-slack
7.51,1.4314859812065601,-0.04741246914872477,1.4314859812065601,-0.04741246914872477,1.5427232996499372,-0.16776218219760608,0.0,0.0,SG-slack
7.52,1.4314691183903783,-0.047408951488800394,1.4314691183903783,-0.047408951488800394,1.5427064368337553,-0.1677586645376817,0.0,0.0,SG-slack
7.53,1.4314517197265986,-0.047405496700512195,1.4314517197265986,-0.047405496700512195,1.5426890381699756,-0.1677552097493935,0.0,0.0,SG-slack
7.54,1.4314338169235754,-0.047402105226339725,1.4314338169235754,-0.047402105226339725,1.5426711353669524,-0.16775181827522104,0.0,0.0,SG-slack
7.55,1.4314154426006644,-0.04739877744154922,1.4314154426006644,-0.04739877744154922,1.5426527610440415,-0.16774849049043053,0.0,0.0,SG-slack
7.56,1.431396630190945,-0.04739551365370201,1.431396630190945,-0.04739551365370201,1.5426339486343221,-0.16774522670258332,0.0,0.0,SG-slack
7.57,1.4313774138435653,-0.04739231410235939,1.4313774138435653,-0.04739231410235939,1.5426147322869423,-0.1677420271512407,0.0,0.0,SG-slack
7.58,1.4313578283261688,-0.047389178958972905,1.4313578283261688,-0.047389178958972905,1.5425951467695458,-0.16773889200785422,0.0,0.0,SG-slack
7.59,1.4313379089275315,-0.04738610832693915,1.4313379089275315,-0.04738610832693915,1.5425752273709086,-0.16773582137582047,0.0,0.0,SG-slack
7.6,1.4313176913605883,-0.047383102241790265,1.4313176913605883,-0.047383102241790265,1.5425550098039653,-0.16773281529067158,0.0,0.0,SG-slack
7.61,1.431297211666268,-0.047380160671583516,1.431297211666268,-0.047380160671583516,1.5425345301096451,-0.16772987372046483,0.0,0.0,SG-slack
7.62,1.4312765061181125,-0.047377283517450575,1.4312765061181125,-0.047377283517450575,1.5425138245614896,-0.1677269965663319,0.0,0.0,SG-slack
7.63,1.4312556111280885,-0.04737447061430666,1.4312556111280885,-0.04737447061430666,1.5424929295714656,-0.16772418366318798,0.0,0.0,SG-slack
7.64,1.4312345631537449,-0.047371721731655575,1.4312345631537449,-0.047371721731655575,1.542471881597122,-0.1677214347805369,0.0,0.0,SG-slack
7.65,1.4312133986069082,-0.04736903657460623,1.4312133986069082,-0.04736903657460623,1.5424507170502852,-0.16771874962348754,0.0,0.0,SG-slack
7.66,1.4311921537641024,-0.04736641478503109,1.4311921537641024,-0.04736641478503109,1.5424294722074794,-0.1677161278339124,0.0,0.0,SG-slack
7.67,1.4311708646788053,-0.04736385594281503,1.4311708646788053,-0.04736385594281503,1.5424081831221823,-0.16771356899169634,0.0,0.0,SG-slack
7.68,1.4311495670959555,-0.04736135956724888,1.4311495670959555,-0.04736135956724888,1.5423868855393326,-0.1677110726161302,0.0,0.0,SG-slack
7.69,1.431128296368642,-0.04735892511860201,1.431128296368642,-0.04735892511860201,1.542365614812019,-0.16770863816748333,0.0,0.0,SG-slack
7.7,1.4311070873772351,-0.04735655199971428,1.4311070873772351,-0.04735655199971428,1.5423444058206122,-0.1677062650485956,0.0,0.0,SG-slack
7.71,1.4310859744510884,-0.04735423955777379,1.4310859744510884,-0.04735423955777379,1.5423232928944655,-0.1677039526066551,0.0,0.0,SG-slack
7.72,1.4310649912930518,-0.04735198708621277,1.4310649912930518,-0.04735198708621277,1.5423023097364288,-0.16770170013509408,0.0,0.0,SG-slack
7.73,1.4310441709067554,-0.0473497938266578,1.4310441709067554,-0.0473497938266578,1.5422814893501324,-0.1676995068755391,0.0,0.0,SG-slack
7.74,1.4310235455269777,-0.047347658970972345,1.4310235455269777,-0.047347658970972345,1.5422608639703548,-0.16769737201985366,0.0,0.0,SG-slack
7.75,1.4310031465530877,-0.04734558166346303,1.4310031465530877,-0.04734558166346303,1.5422404649964647,-0.16769529471234434,0.0,0.0,SG-slack
7.76,1.4309830044856369,-0.047343561003025475,1.4309830044856369,-0.047343561003025475,1.542220322929014,-0.1676932740519068,0.0,0.0,SG-slack
7.77,1.4309631488664085,-0.04734159604551699,1.4309631488664085,-0.04734159604551699,1.5422004673097855,-0.1676913090943983,0.0,0.0,SG-slack
7.78,1.4309436082217253,-0.04733968580611117,1.4309436082217253,-0.04733968580611117,1.5421809266651023,-0.16768939885499248,0.0,0.0,SG-slack
7.79,1.4309244100093585,-0.0473378292617046,1.4309244100093585,-0.0473378292617046,1.5421617284527356,-0.1676875423105859,0.0,0.0,SG-slack
7.8,1.4309055805689455,-0.047336025353429484,1.4309055805689455,-0.047336025353429484,1.5421428990123225,-0.1676857384023108,0.0,0.0,SG-slack
7.81,1.4308871450759666,-0.047334272989175113,1.4308871450759666,-0.047334272989175113,1.5421244635193436,-0.16768398603805643,0.0,0.0,SG-slack
7.82,1.4308691274994274,-0.047332571046151045,1.4308691274994274,-0.047332571046151045,1.5421064459428044,-0.16768228409503236,0.0,0.0,SG-slack
7.83,1.4308515505632438,-0.04733091837348008,1.4308515505632438,-0.04733091837348008,1.5420888690066208,-0.1676806314223614,0.0,0.0,SG-slack
7.84,1.4308344357112825,-0.04732931379487096,1.4308344357112825,-0.04732931379487096,1.5420717541546596,-0.16767902684375227,0.0,0.0,SG-slack
7.85,1.4308178030762402,-0.04732775611119397,1.4308178030762402,-0.04732775611119397,1.5420551215196172,-0.16767746916007528,0.0,0.0,SG-slack
7.86,1.430801671452201,-0.0473262441031842,1.430801671452201,-0.0473262441031842,1.542038989895578,-0.1676759571520655,0.0,0.0,SG-slack
7.87,1.4307860582709753,-0.047324776534125756,1.4307860582709753,-0.047324776534125756,1.5420233767143523,-0.16767448958300707,0.0,0.0,SG-slack
7.88,1.430770979582226,-0.04732335215243366,1.430770979582226,-0.04732335215243366,1.5420082980256031,-0.16767306520131497,0.0,0.0,SG-slack
7.89,1.4307564500371783,-0.04732196969440619,1.4307564500371783,-0.04732196969440619,1.5419937684805554,-0.1676716827432875,0.0,0.0,SG-slack
7.9,1.4307424828761512,-0.0473206278867942,1.4307424828761512,-0.0473206278867942,1.5419798013195283,-0.1676703409356755,0.0,0.0,SG-slack
7.91,1.4307290899197567,-0.047319325449455246,1.4307290899197567,-0.047319325449455246,1.5419664083631337,-0.16766903849833656,0.0,0.0,SG-slack
7.92,1.4307162815637062,-0.04731806109791675,1.4307162815637062,-0.04731806109791675,1.5419536000070833,-0.16766777414679807,0.0,0.0,SG-slack
7.93,1.4307040667771154,-0.04731683354599506,1.4307040667771154,-0.04731683354599506,1.5419413852204924,-0.16766654659487637,0.0,0.0,SG-slack
7.94,1.4306924531043808,-0.047315641508248185,1.4306924531043808,-0.047315641508248185,1.5419297715477578,-0.1676653545571295,0.0,0.0,SG-slack
7.95,1.430681446670524,-0.04731448370254951,1.430681446670524,-0.04731448370254951,1.541918765113901,-0.16766419675143082,0.0,0.0,SG-slack
7.96,1.4306710521898398,-0.047313358852416,1.4306710521898398,-0.047313358852416,1.5419083706332168,-0.1676630719012973,0.0,0.0,SG-slack
7.97,1.4306612729779467,-0.04731226568946781,1.4306612729779467,-0.04731226568946781,1.5418985914213237,-0.16766197873834912,0.0,0.0,SG-slack
7.98,1.4306521109668444,-0.04731120295574165,1.4306521109668444,-0.04731120295574165,1.5418894294102214,-0.16766091600462296,0.0,0.0,SG-slack
7.99,1.4306435667232782,-0.0473101694059018,1.4306435667232782,-0.0473101694059018,1.5418808851666552,-0.1676598824547831,0.0,0.0,SG-slack
8.0,1.4306356394700144,-0.04730916380950301,1.4306356394700144,-0.04730916380950301,1.5418729579133914,-0.16765887685838432,0.0,0.0,SG-slack
8.01,1.4306283271100275,-0.047308184953036736,1.4306283271100275,-0.047308184953036736,1.5418656455534046,-0.16765789800191805,0.0,0.0,SG-slack
8.02,1.4306216262535192,-0.047307231642055525,1.4306216262535192,-0.047307231642055525,1.5418589446968962,-0.16765694469093684,0.0,0.0,SG-slack
8.03,1.4306155322475929,-0.04730630270307981,1.4306155322475929,-0.04730630270307981,1.54185285069097,-0.16765601575196112,0.0,0.0,SG-slack
8.04,1.43061003920841,-0.04730539698553954,1.43061003920841,-0.04730539698553954,1.541847357651787,-0.16765511003442085,0.0,0.0,SG-slack
8.05,1.430605140055958,-0.04730451336352107,1.430605140055958,-0.04730451336352107,1.541842458499335,-0.16765422641240238,0.0,0.0,SG-slack
8.06,1.430600826550961,-0.04730365073748419,1.430600826550961,-0.04730365073748419,1.5418381449943381,-0.1676533637863655,0.0,0.0,SG-slack
8.07,1.430597089334046,-0.047302808035954186,1.430597089334046,-0.047302808035954186,1.541834407777423,-0.1676525210848355,0.0,0.0,SG-slack
8.08,1.4305939179669374,-0.0473019842169512,1.4305939179669374,-0.0473019842169512,1.5418312364103144,-0.1676516972658325,0.0,0.0,SG-slack
8.09,1.4305913009755742,-0.047301178269493066,1.4305913009755742,-0.047301178269493066,1.5418286194189512,-0.16765089131837438,0.0,0.0,SG-slack
8.1,1.430589225894934,-0.047300389214917055,1.430589225894934,-0.047300389214917055,1.541826544338311,-0.16765010226379837,0.0,0.0,SG-slack
8.11,1.4305876793155714,-0.047299616108074205,1.4305876793155714,-0.047299616108074205,1.5418249977589484,-0.16764932915695552,0.0,0.0,SG-slack
8.12,1.4305866469316084,-0.04729885803851172,1.4305866469316084,-0.04729885803851172,1.5418239653749855,-0.16764857108739303,0.0,0.0,SG-slack
8.13,1.430586113590048,-0.04729811413153484,1.430586113590048,-0.04729811413153484,1.541823432033425,-0.16764782718041615,0.0,0.0,SG-slack
8.14,1.4305860633412646,-0.047297383549066985,1.4305860633412646,-0.047297383549066985,1.5418233817846416,-0.1676470965979483,0.0,0.0,SG-slack
8.15,1.430586479490639,-0.04729666549052708,1.430586479490639,-0.04729666549052708,1.5418237979340161,-0.1676463785394084,0.0,0.0,SG-slack
8.16,1.4305873446509865,-0.04729595919353999,1.4305873446509865,-0.04729595919353999,1.5418246630943635,-0.1676456722424213,0.0,0.0,SG-slack
8.17,1.4305886407958945,-0.04729526393460526,1.4305886407958945,-0.04729526393460526,1.5418259592392716,-0.16764497698348657,0.0,0.0,SG-slack
8.18,1.4305903493135061,-0.04729457902956316,1.4305903493135061,-0.04729457902956316,1.5418276677568832,-0.16764429207844447,0.0,0.0,SG-slack
8.19,1.4305924510609522,-0.04729390383405127,1.4305924510609522,-0.04729390383405127,1.5418297695043293,-0.16764361688293258,0.0,0.0,SG-slack
8.2,1.4305949264189968,-0.047293237743811584,1.4305949264189968,-0.047293237743811584,1.5418322448623738,-0.1676429507926929,0.0,0.0,SG-slack
8.21,1.4305977553469817,-0.04729258019494603,1.4305977553469817,-0.04729258019494603,1.5418350737903588,-0.16764229324382734,0.0,0.0,SG-slack
8.22,1.430600917437733,-0.047291930663980464,1.430600917437733,-0.047291930663980464,1.54183823588111,-0.16764164371286178,0.0,0.0,SG-slack
8.23,1.4306043919724778,-0.04729128866793006,1.4306043919724778,-0.04729128866793006,1.5418417104158548,-0.16764100171681137,0.0,0.0,SG-slack
8.24,1.4306081579755798,-0.04729065376422695,1.4306081579755798,-0.04729065376422695,1.5418454764189569,-0.16764036681310826,0.0,0.0,SG-slack
8.25,1.4306121942688024,-0.04729002555057124,1.4306121942688024,-0.04729002555057124,1.5418495127121794,-0.16763973859945255,0.0,0.0,SG-slack
8.26,1.4306164795252416,-0.047289403664592,1.4306164795252416,-0.047289403664592,1.5418537979686187,-0.1676391167134733,0.0,0.0,SG-slack
8.27,1.4306209923226139,-0.047288787783615394,1.4306209923226139,-0.047288787783615394,1.541858310765991,-0.1676385008324967,0.0,0.0,SG-slack
8.28,1.4306257111958427,-0.04728817762413037,1.4306257111958427,-0.04728817762413037,1.5418630296392197,-0.16763789067301169,0.0,0.0,SG-slack
8.29,1.4306306146889454,-0.04728757294134758,1.4306306146889454,-0.04728757294134758,1.5418679331323224,-0.1676372859902289,0.0,0.0,SG-slack
8.3,1.4306356814057726,-0.04728697352856184,1.4306356814057726,-0.04728697352856184,1.5418729998491496,-0.16763668657744316,0.0,0.0,SG-slack
8.31,1.4306408900598262,-0.047286379216467084,1.4306408900598262,-0.047286379216467084,1.5418782085032032,-0.1676360922653484,0.0,0.0,SG-slack
8.32,1.430646219522979,-0.04728578987240234,1.430646219522979,-0.04728578987240234,1.541883537966356,-0.16763550292128365,0.0,0.0,SG-slack
8.33,1.4306516488729009,-0.047285205399565045,1.4306516488729009,-0.047285205399565045,1.541888967316278,-0.16763491844844636,0.0,0.0,SG-slack
8.34,1.43065715743914,-0.04728462573602807,1.43065715743914,-0.04728462573602807,1.541894475882517,-0.16763433878490938,0.0,0.0,SG-slack
8.35,1.4306627248478154,-0.047284050853862114,1.4306627248478154,-0.047284050853862114,1.5419000432911925,-0.16763376390274343,0.0,0.0,SG-slack
8.36,1.4306683310647652,-0.04728348075807676,1.4306683310647652,-0.04728348075807676,1.5419056495081422,-0.16763319380695807,0.0,0.0,SG-slack
8.37,1.4306739564371307,-0.04728291548549712,1.4306739564371307,-0.04728291548549712,1.5419112748805077,-0.16763262853437844,0.0,0.0,SG-slack
8.38,1.4306795817333156,-0.04728235510370041,1.4306795817333156,-0.04728235510370041,1.5419169001766926,-0.16763206815258172,0.0,0.0,SG-slack
8.39,1.4306851881811689,-0.04728179970972163,1.4306851881811689,-0.04728179970972163,1.5419225066245459,-0.16763151275860294,0.0,0.0,SG-slack
8.4,1.4306907575043897,-0.047281249428908406,1.4306907575043897,-0.047281249428908406,1.5419280759477667,-0.16763096247778972,0.0,0.0,SG-slack
8.41,1.430696271957107,-0.04728070441358753,1.430696271957107,-0.04728070441358753,1.541933590400484,-0.16763041746246884,0.0,0.0,SG-slack
8.42,1.4307017143565428,-0.047280164841763866,1.4307017143565428,-0.047280164841763866,1.5419390327999198,-0.16762987789064518,0.0,0.0,SG-slack
8.43,1.4307070681137668,-0.04727963091572765,1.4307070681137668,-0.04727963091572765,1.5419443865571438,-0.16762934396460896,0.0,0.0,SG-slack
8.44,1.4307123172623821,-0.04727910286069015,1.4307123172623821,-0.04727910286069015,1.5419496357057592,-0.16762881590957146,0.0,0.0,SG-slack
8.45,1.4307174464853185,-0.04727858092333878,1.4307174464853185,-0.04727858092333878,1.5419547649286955,-0.1676282939722201,0.0,0.0,SG-slack
8.46,1.430722441139442,-0.04727806537041762,1.430722441139442,-0.04727806537041762,1.541959759582819,-0.16762777841929893,0.0,0.0,SG-slack
8.47,1.4307272872781964,-0.047277556487251904,1.4307272872781964,-0.047277556487251904,1.5419646057215735,-0.16762726953613322,0.0,0.0,SG-slack
8.48,1.4307319716721383,-0.04727705457629197,1.4307319716721383,-0.04727705457629197,1.5419692901155153,-0.16762676762517328,0.0,0.0,SG-slack
8.49,1.4307364818272899,-0.04727655995552987,1.4307364818272899,-0.04727655995552987,1.5419738002706669,-0.16762627300441119,0.0,0.0,SG-slack
8.5,1.4307408060014866,-0.04727607295711597,1.4307408060014866,-0.04727607295711597,1.5419781244448636,-0.16762578600599728,0.0,0.0,SG-slack
8.51,1.4307449332184965,-0.047275593925778875,1.4307449332184965,-0.047275593925778875,1.5419822516618735,-0.1676253069746602,0.0,0.0,SG-slack
8.52,1.4307488532802128,-0.04727512321733815,1.4307488532802128,-0.04727512321733815,1.5419861717235899,-0.16762483626621946,0.0,0.0,SG-slack
8.53,1.430752556776506,-0.04727466119720175,1.430752556776506,-0.04727466119720175,1.541989875219883,-0.16762437424608306,0.0,0.0,SG-slack
8.54,1.4307560350931832,-0.04727420823885742,1.4307560350931832,-0.04727420823885742,1.5419933535365602,-0.16762392128773873,0.0,0.0,SG-slack
8.55,1.4307592804177203,-0.04727376472239392,1.4307592804177203,-0.04727376472239392,1.5419965988610973,-0.16762347777127523,0.0,0.0,SG-slack
8.56,1.430762285743111,-0.047273331033035854,1.430762285743111,-0.047273331033035854,1.541999604186488,-0.16762304408191717,0.0,0.0,SG-slack
8.57,1.43076504486958,-0.047272907559650856,1.43076504486958,-0.047272907559650856,1.542002363312957,-0.16762262060853217,0.0,0.0,SG-slack
8.58,1.4307675524042804,-0.047272494693362144,1.4307675524042804,-0.047272494693362144,1.5420048708476575,-0.16762220774224346,0.0,0.0,SG-slack
8.59,1.4307698037590972,-0.04727209282606348,1.4307698037590972,-0.04727209282606348,1.5420071222024743,-0.1676218058749448,0.0,0.0,SG-slack
8.6,1.4307717951465697,-0.047271702349121036,1.4307717951465697,-0.047271702349121036,1.5420091135899467,-0.16762141539800235,0.0,0.0,SG-slack
8.61,1.4307735235738581,-0.04727132365191031,1.4307735235738581,-0.04727132365191031,1.5420108420172352,-0.16762103670079162,0.0,0.0,SG-slack
8.62,1.4307749868349207,-0.047270957120603585,1.4307749868349207,-0.047270957120603585,1.5420123052782977,-0.1676206701694849,0.0,0.0,SG-slack
8.63,1.43077618350095,-0.0472706031367684,1.43077618350095,-0.0472706031367684,1.542013501944327,-0.1676203161856497,0.0,0.0,SG-slack
8.64,1.4307771129090407,-0.047270262076180514,1.4307771129090407,-0.047270262076180514,1.5420144313524178,-0.16761997512506183,0.0,0.0,SG-slack
8.65,1.430777775149222,-0.047269934307596934,1.430777775149222,-0.047269934307596934,1.5420150935925991,-0.16761964735647825,0.0,0.0,SG-slack
8.66,1.4307781710498861,-0.047269620191534606,1.4307781710498861,-0.047269620191534606,1.5420154894932632,-0.16761933324041592,0.0,0.0,SG-slack
8.67,1.430778302161717,-0.04726932007923601,1.430778302161717,-0.04726932007923601,1.5420156206050941,-0.16761903312811732,0.0,0.0,SG-slack
8.68,1.4307781707400733,-0.0472690343114561,1.4307781707400733,-0.0472690343114561,1.5420154891834503,-0.1676187473603374,0.0,0.0,SG-slack
8.69,1.4307777797260677,-0.04726876321754225,1.4307777797260677,-0.04726876321754225,1.5420150981694447,-0.16761847626642357,0.0,0.0,SG-slack
8.7,1.4307771327262733,-0.04726850711439973,1.4307771327262733,-0.04726850711439973,1.5420144511696503,-0.16761822016328104,0.0,0.0,SG-slack
8.71,1.4307762339911,-0.047268266305512424,1.4307762339911,-0.047268266305512424,1.5420135524344771,-0.16761797935439374,0.0,0.0,SG-slack
8.72,1.4307750883921218,-0.0472680410801504,1.4307750883921218,-0.0472680410801504,1.5420124068354988,-0.1676177541290317,0.0,0.0,SG-slack
8.73,1.4307737013982256,-0.047267831712441505,1.4307737013982256,-0.047267831712441505,1.5420110198416026,-0.16761754476132282,0.0,0.0,SG-slack
8.74,1.4307720790507201,-0.04726763846067533,1.4307720790507201,-0.04726763846067533,1.5420093974940972,-0.16761735150955664,0.0,0.0,SG-slack
8.75,1.4307702279375512,-0.04726746156654624,1.4307702279375512,-0.04726746156654624,1.5420075463809282,-0.16761717461542755,0.0,0.0,SG-slack
8.76,1.4307681551666132,-0.047267301254444116,1.4307681551666132,-0.047267301254444116,1.5420054736099902,-0.16761701430332543,0.0,0.0,SG-slack
8.77,1.4307658683382567,-0.04726715773097437,1.4307658683382567,-0.04726715773097437,1.5420031867816337,-0.16761687077985568,0.0,0.0,SG-slack
8.78,1.4307633755171336,-0.0472670311842355,1.4307633755171336,-0.0472670311842355,1.5420006939605106,-0.16761674423311682,0.0,0.0,SG-slack
8.79,1.4307606852033805,-0.04726692178348493,1.4307606852033805,-0.04726692178348493,1.5419980036467575,-0.16761663483236625,0.0,0.0,SG-slack
8.8,1.430757806303282,-0.047266829678580397,1.430757806303282,-0.047266829678580397,1.541995124746659,-0.1676165427274617,0.0,0.0,SG-slack
8.81,1.4307547480994798,-0.04726675499969932,1.4307547480994798,-0.04726675499969932,1.5419920665428568,-0.16761646804858063,0.0,0.0,SG-slack
8.82,1.430751520220753,-0.04726669785693649,1.430751520220753,-0.04726669785693649,1.54198883866413,-0.1676164109058178,0.0,0.0,SG-slack
8.83,1.430748132611507,-0.047266658340108514,1.430748132611507,-0.047266658340108514,1.541985451054884,-0.16761637138898983,0.0,0.0,SG-slack
8.84,1.4307445955010516,-0.04726663651850074,1.4307445955010516,-0.04726663651850074,1.5419819139444286,-0.16761634956738206,0.0,0.0,SG-slack
8.85,1.4307409193727727,-0.047266632440735507,1.4307409193727727,-0.047266632440735507,1.5419782378161497,-0.16761634548961682,0.0,0.0,SG-slack
8.86,1.4307371149331702,-0.047266646134667495,1.4307371149331702,-0.047266646134667495,1.5419744333765473,-0.1676163591835488,0.0,0.0,SG-slack
8.87,1.4307331930809544,-0.047266677607397195,1.4307331930809544,-0.047266677607397195,1.5419705115243314,-0.1676163906562785,0.0,0.0,SG-slack
8.88,1.4307291648762046,-0.047266726845172635,1.4307291648762046,-0.047266726845172635,1.5419664833195816,-0.16761643989405395,0.0,0.0,SG-slack
8.89,1.4307250415096953,-0.04726679381359741,1.4307250415096953,-0.04726679381359741,1.5419623599530723,-0.16761650686247873,0.0,0.0,SG-slack
8.9,1.4307208342724596,-0.04726687845764482,1.4307208342724596,-0.04726687845764482,1.5419581527158366,-0.16761659150652614,0.0,0.0,SG-slack
8.91,1.4307165545256324,-0.0472669807018862,1.4307165545256324,-0.0472669807018862,1.5419538729690094,-0.16761669375076751,0.0,0.0,SG-slack
8.92,1.4307122136706898,-0.04726710045065993,1.4307122136706898,-0.04726710045065993,1.5419495321140668,-0.16761681349954125,0.0,0.0,SG-slack
8.93,1.4307078231201107,-0.0472672375884296,1.4307078231201107,-0.0472672375884296,1.5419451415634877,-0.1676169506373109,0.0,0.0,SG-slack
8.94,1.430703394268533,-0.04726739197997293,1.430703394268533,-0.04726739197997293,1.54194071271191,-0.16761710502885424,0.0,0.0,SG-slack
8.95,1.4306989384644535,-0.047267563470872465,1.4306989384644535,-0.047267563470872465,1.5419362569078305,-0.16761727651975378,0.0,0.0,SG-slack
8.96,1.430694466982612,-0.04726775188780244,1.430694466982612,-0.04726775188780244,1.541931785425989,-0.16761746493668375,0.0,0.0,SG-slack
8.97,1.4306899909969488,-0.04726795703908121,1.4306899909969488,-0.04726795703908121,1.5419273094403259,-0.16761767008796252,0.0,0.0,SG-slack
8.98,1.4306855215543903,-0.047268178715051096,1.4306855215543903,-0.047268178715051096,1.5419228399977674,-0.1676178917639324,0.0,0.0,SG-slack
8.99,1.430681069549386,-0.04726841668868212,1.430681069549386,-0.04726841668868212,1.541918387992763,-0.16761812973756343,0.0,0.0,SG-slack
9.0,1.4306766456992281,-0.04726867071611221,1.4306766456992281,-0.04726867071611221,1.5419139641426052,-0.16761838376499352,0.0,0.0,SG-slack
9.01,1.4306722605202866,-0.047268940537159576,1.4306722605202866,-0.047268940537159576,1.5419095789636637,-0.1676186535860409,0.0,0.0,SG-slack
9.02,1.4306679243051528,-0.04726922587609367,1.4306679243051528,-0.04726922587609367,1.5419052427485298,-0.16761893892497498,0.0,0.0,SG-slack
9.03,1.4306636471007474,-0.04726952644214466,1.4306636471007474,-0.04726952644214466,1.5419009655441245,-0.16761923949102597,0.0,0.0,SG-slack
9.04,1.430659438687435,-0.047269841930264345,1.430659438687435,-0.047269841930264345,1.541896757130812,-0.16761955497914566,0.0,0.0,SG-slack
9.05,1.4306553085590912,-0.04727017202181252,1.4306553085590912,-0.04727017202181252,1.5418926270024682,-0.16761988507069384,0.0,0.0,SG-slack
9.06,1.4306512659043218,-0.04727051638528604,1.4306512659043218,-0.04727051638528604,1.5418885843476988,-0.16762022943416735,0.0,0.0,SG-slack
9.07,1.4306473195886764,-0.04727087467706173,1.4306473195886764,-0.04727087467706173,1.5418846380320534,-0.16762058772594304,0.0,0.0,SG-slack
9.08,1.4306434781380968,-0.04727124654217468,1.4306434781380968,-0.04727124654217468,1.5418807965814738,-0.167620959591056,0.0,0.0,SG-slack
9.09,1.4306397497232983,-0.04727163161507836,1.4306397497232983,-0.04727163161507836,1.5418770681666754,-0.16762134466395967,0.0,0.0,SG-slack
9.1,1.4306361421454992,-0.04727202952049281,1.4306361421454992,-0.04727202952049281,1.5418734605888762,-0.16762174256937412,0.0,0.0,SG-slack
9.11,1.4306326628231523,-0.047272439874171374,1.4306326628231523,-0.047272439874171374,1.5418699812665293,-0.1676221529230527,0.0,0.0,SG-slack
9.12,1.4306293187799775,-0.047272862283740724,1.4306293187799775,-0.047272862283740724,1.5418666372233545,-0.16762257533262204,0.0,0.0,SG-slack
9.13,1.4306261166341012,-0.04727329634952315,1.4306261166341012,-0.04727329634952315,1.5418634350774783,-0.16762300939840447,0.0,0.0,SG-slack
9.14,1.430623062588343,-0.04727374166538931,1.430623062588343,-0.04727374166538931,1.54186038103172,-0.16762345471427062,0.0,0.0,SG-slack
9.15,1.4306201624217625,-0.04727419781956488,1.4306201624217625,-0.04727419781956488,1.5418574808651395,-0.1676239108684462,0.0,0.0,SG-slack
9.16,1.4306174214824545,-0.047274664395478894,1.4306174214824545,-0.047274664395478894,1.5418547399258316,-0.1676243774443602,0.0,0.0,SG-slack
9.17,1.4306148446813356,-0.0472751409726426,1.4306148446813356,-0.0472751409726426,1.5418521631247126,-0.1676248540215239,0.0,0.0,SG-slack
9.18,1.430612436487275,-0.04727562712742134,1.430612436487275,-0.04727562712742134,1.541849754930652,-0.16762534017630265,0.0,0.0,SG-slack
9.19,1.4306102009233765,-0.04727612243394072,1.4306102009233765,-0.04727612243394072,1.5418475193667536,-0.16762583548282203,0.0,0.0,SG-slack
